epoch,train_loss,val_ade,val_fde,val_mr
1,262.34264197998044,14.555534362792969,29.987146377563477,0.9770000576972961
2,148.78114539794922,8.898911476135254,21.90909767150879,0.971500039100647
3,80.27245406188965,7.0543718338012695,18.285310745239258,0.9770000576972961
4,55.6218284576416,6.2277984619140625,16.28681755065918,0.9755000472068787
5,44.030653509521485,5.5552167892456055,14.370429039001465,0.9570000171661377
6,37.03721958312988,5.743658065795898,14.050008773803711,0.9700000286102295
7,33.682891996765136,5.096884250640869,12.813666343688965,0.9660000205039978
8,30.371789038085936,5.109344959259033,12.382184982299805,0.9720000624656677
9,28.790338102722167,4.738888740539551,11.561319351196289,0.9485000371932983
10,26.902824673461915,4.862804412841797,11.875696182250977,0.968500018119812
11,25.217424380493163,4.334313869476318,10.816494941711426,0.9225000143051147
12,24.00468625946045,4.551971912384033,10.94119930267334,0.9485000371932983
13,23.639813926696778,4.297984600067139,10.609028816223145,0.921500027179718
14,22.906075090026857,4.546170234680176,10.891256332397461,0.9585000276565552
15,22.500143390655516,4.610505104064941,10.988838195800781,0.940000057220459
16,21.913703686523437,4.267614364624023,10.415107727050781,0.9460000395774841
17,21.415791766357422,4.549675464630127,10.92690372467041,0.9545000195503235
18,20.838350891113283,4.2169671058654785,10.227544784545898,0.9460000395774841
19,20.183947763061525,4.1161789894104,9.931269645690918,0.921000063419342
20,20.240891537475587,4.440855979919434,10.409305572509766,0.9390000700950623
21,19.54125008087158,4.314631462097168,10.269340515136719,0.9310000538825989
22,19.161804331970213,3.976473331451416,9.57595157623291,0.9155000448226929
23,18.86334560775757,3.8289480209350586,9.34825325012207,0.921000063419342
24,18.307066959381103,3.792980670928955,9.50982666015625,0.9295000433921814
25,18.081698587036133,4.021492958068848,9.716195106506348,0.9280000329017639
26,18.083715630340578,3.9564287662506104,9.61544418334961,0.9275000691413879
27,17.674345780944826,3.830676317214966,9.405879020690918,0.9155000448226929
28,17.46036934738159,3.6696691513061523,9.114471435546875,0.9130000472068787
29,17.21972091140747,3.920243263244629,9.571938514709473,0.9195000529289246
30,16.961555908203124,3.9475648403167725,9.512191772460938,0.9160000681877136
31,16.636457707977296,3.6726207733154297,9.061141014099121,0.8990000486373901
32,16.444189785003662,3.8468737602233887,9.283113479614258,0.9075000286102295
33,16.294752877807618,3.7967655658721924,9.283025741577148,0.9105000495910645
34,15.891317366790771,3.8278284072875977,9.298215866088867,0.9220000505447388
35,15.678832021331788,3.754262685775757,9.344356536865234,0.9080000519752502
36,15.463386518096923,3.6812117099761963,9.018446922302246,0.8985000252723694
37,15.416096200561524,3.7809009552001953,9.232787132263184,0.9115000367164612
38,15.057146709442138,3.9429991245269775,9.549860000610352,0.9235000610351562
39,14.958497315216064,3.768437623977661,9.07654857635498,0.8995000720024109
40,14.623182118988037,3.789159059524536,9.290573120117188,0.936500072479248
41,14.482192838287354,3.5793654918670654,8.923561096191406,0.9130000472068787
42,14.19201778717041,3.7062604427337646,9.024821281433105,0.89000004529953
43,14.109424011993408,3.8039391040802,9.177416801452637,0.9080000519752502
44,13.883942469787598,3.677769184112549,8.923588752746582,0.893500030040741
45,13.693467375946044,3.7143983840942383,9.08333683013916,0.9165000319480896
46,13.61025184173584,3.72434401512146,9.123261451721191,0.9150000214576721
47,13.235845794677735,3.7823853492736816,9.1900634765625,0.9130000472068787
48,13.113344593048096,3.8693158626556396,9.284242630004883,0.9295000433921814
49,13.086999504089356,3.722698211669922,9.041143417358398,0.9100000262260437
50,12.74533921585083,3.7192931175231934,9.043098449707031,0.9020000696182251
