epoch,train_loss,val_ade,val_fde,val_mr
1,258.0946677856445,12.555885314941406,27.276111602783203,0.984000027179718
2,124.21037279663086,8.973522186279297,20.69957160949707,0.9750000238418579
3,65.50719387512207,6.498997211456299,16.21687889099121,0.9690000414848328
4,45.37770390930176,5.432810306549072,14.080181121826172,0.9665000438690186
5,36.29098870697022,5.318575382232666,13.350863456726074,0.9590000510215759
6,31.69298497619629,4.833371639251709,12.327777862548828,0.940500020980835
7,29.51410333404541,4.705252647399902,11.812361717224121,0.9430000185966492
8,27.448209790039062,5.114818096160889,12.207608222961426,0.9570000171661377
9,25.81490393371582,4.593210220336914,11.123113632202148,0.9310000538825989
10,24.588182583618163,4.673093795776367,11.39132022857666,0.9445000290870667
11,23.897310777282716,4.543521404266357,10.973295211791992,0.9300000667572021
12,23.410256634521485,4.290775299072266,10.555502891540527,0.9240000247955322
13,22.78826488342285,4.361501693725586,10.730684280395508,0.9330000281333923
14,22.292362198638916,4.396658420562744,10.792255401611328,0.9500000476837158
15,21.84561346282959,4.563261032104492,10.584986686706543,0.9270000457763672
16,20.957828993988038,4.19118070602417,10.235553741455078,0.9490000605583191
17,20.70116968307495,4.1191887855529785,9.95663070678711,0.9290000200271606
18,19.99807322998047,4.022576332092285,9.852099418640137,0.9200000166893005
19,19.562373906707762,4.131401538848877,9.782578468322754,0.924500048160553
20,19.059763471984862,3.93857479095459,9.697848320007324,0.9230000376701355
21,18.842994736480712,4.067687034606934,9.849437713623047,0.9200000166893005
22,18.601758084869385,3.9918417930603027,9.743975639343262,0.921000063419342
23,18.215256971740722,3.933981418609619,9.610234260559082,0.9145000576972961
24,17.699814407348633,4.106703758239746,9.761343955993652,0.9295000433921814
25,17.424383839416503,4.097672462463379,9.861944198608398,0.9350000619888306
26,17.279426474761962,4.001015663146973,9.534391403198242,0.9100000262260437
27,16.89779477081299,3.910470962524414,9.475812911987305,0.9355000257492065
28,16.54425518951416,3.7273178100585938,9.174549102783203,0.9115000367164612
29,16.15882145690918,3.927016258239746,9.333094596862793,0.9095000624656677
30,16.01722769546509,3.837759494781494,9.216520309448242,0.9195000529289246
31,15.627076676940918,3.95733380317688,9.563008308410645,0.9295000433921814
32,15.405578076934814,3.886906385421753,9.420066833496094,0.9135000705718994
33,15.04565213546753,3.668010950088501,8.96603775024414,0.9000000357627869
34,14.951217879486084,3.757256031036377,9.181916236877441,0.9135000705718994
35,14.602241351318359,3.7262954711914062,9.054465293884277,0.9045000672340393
36,14.378612660217286,3.686774492263794,9.011326789855957,0.8965000510215759
37,14.264183715057372,3.5514910221099854,8.772778511047363,0.8980000615119934
38,13.968672700119019,3.66031813621521,8.94644546508789,0.9045000672340393
39,13.75141481552124,3.6100921630859375,8.858555793762207,0.8920000195503235
40,13.82232057800293,3.5539348125457764,8.80141830444336,0.8970000147819519
41,13.24387363357544,3.6072158813476562,8.896567344665527,0.9000000357627869
42,13.047577276611328,3.6914923191070557,9.081910133361816,0.9025000333786011
43,12.883522481536865,3.7853076457977295,9.043381690979004,0.9120000600814819
44,12.823585091400146,4.068802356719971,9.649683952331543,0.9100000262260437
45,12.675972058868409,3.6533403396606445,8.976984977722168,0.8920000195503235
46,12.433786782836915,3.6887786388397217,9.04332447052002,0.9010000228881836
47,12.198512516784668,3.5966315269470215,8.755400657653809,0.8970000147819519
48,12.12339572982788,3.579601526260376,8.814623832702637,0.8855000138282776
49,11.813460553741455,3.611274003982544,8.882119178771973,0.8905000686645508
50,11.849894367218017,3.4977550506591797,8.515578269958496,0.8815000653266907
