epoch,train_loss,val_ade,val_fde,val_mr
1,264.3104451538086,16.161964416503906,31.6774845123291,0.9875000715255737
2,220.65508342285156,14.282184600830078,27.994348526000977,0.9960000514984131
3,144.0220130065918,10.859174728393555,22.85747718811035,0.9905000329017639
4,136.98757890625,11.445123672485352,22.925521850585938,0.9890000224113464
5,130.12768535766602,13.650676727294922,25.623363494873047,0.9930000305175781
6,102.14425983886719,8.626338958740234,18.395071029663086,0.9805000424385071
7,91.42077138671876,9.620569229125977,20.33643341064453,0.9855000376701355
8,98.03509144592284,9.384185791015625,18.896438598632812,0.9910000562667847
9,62.455014343261716,6.995471954345703,15.670450210571289,0.9830000400543213
10,61.33813281860352,10.293869018554688,20.122255325317383,0.9930000305175781
11,66.86226668701173,7.557568550109863,16.40099334716797,0.9770000576972961
12,66.38013236694336,8.858419418334961,18.311548233032227,0.9750000238418579
13,114.80105325317383,11.727206230163574,23.181129455566406,0.9910000562667847
14,110.69314798583984,8.482592582702637,17.362974166870117,0.9915000200271606
15,80.05642903747558,9.945089340209961,20.345233917236328,0.9795000553131104
16,99.86117628173828,9.176445960998535,19.0866641998291,0.9810000658035278
17,72.07393526611328,8.399113655090332,17.874134063720703,0.9750000238418579
18,74.13489522705078,8.491373062133789,18.17537498474121,0.9860000610351562
19,75.35002716674805,8.302844047546387,17.659372329711914,0.9690000414848328
20,77.80888828125,8.993074417114258,19.067461013793945,0.9865000247955322
21,97.36038912353516,9.61902904510498,19.77044677734375,0.9865000247955322
22,72.66621551513671,8.788195610046387,17.80630111694336,0.9765000343322754
23,69.97855846252442,8.226393699645996,17.495573043823242,0.9885000586509705
24,67.95043208312988,8.880645751953125,18.00113296508789,0.9830000400543213
25,70.57225753173829,9.404430389404297,19.10623550415039,0.971000075340271
26,80.5749987701416,8.054720878601074,16.970172882080078,0.9735000729560852
27,65.96310696105957,7.139055252075195,15.307182312011719,0.9665000438690186
28,68.74097837524414,7.204969882965088,16.060062408447266,0.9810000658035278
29,61.70356756286621,8.00120735168457,17.07369041442871,0.9820000529289246
30,72.32372020568847,8.22983455657959,17.43378448486328,0.9725000262260437
31,77.72750338745116,10.434720993041992,21.44877052307129,0.9885000586509705
32,82.63131617431641,9.251483917236328,18.785354614257812,0.9740000367164612
33,166.75471884765625,15.7042875289917,31.144548416137695,0.984000027179718
34,239.648639453125,13.391973495483398,25.115962982177734,0.9915000200271606
35,167.28702449951172,12.561492919921875,24.901031494140625,0.987000048160553
36,165.28370087280274,12.735374450683594,25.164796829223633,0.9910000562667847
37,176.30387530517578,14.503111839294434,27.82536506652832,0.9915000200271606
38,192.12460201416016,14.444696426391602,27.979297637939453,0.9895000457763672
39,209.33574279785157,17.6539306640625,34.265830993652344,0.9935000538825989
40,210.84577297363282,13.4942045211792,26.319726943969727,0.9945000410079956
41,196.85227696533204,13.290983200073242,26.114986419677734,0.9975000619888306
42,166.03976766357422,14.426238059997559,27.741649627685547,0.9930000305175781
43,155.1911771484375,12.591423988342285,24.454845428466797,0.9940000176429749
44,139.15118168945313,11.289074897766113,22.779376983642578,0.9885000586509705
45,172.84709596557616,13.751909255981445,27.003726959228516,0.987000048160553
46,165.65111330566407,14.851980209350586,28.934051513671875,0.9970000386238098
47,161.51998115234375,11.66076946258545,23.36480140686035,0.9890000224113464
48,175.0138686279297,12.299274444580078,24.416561126708984,0.9905000329017639
49,168.04762006835938,14.92922306060791,28.62253761291504,0.9890000224113464
50,166.5292406616211,14.136544227600098,27.939363479614258,0.9920000433921814
